Date,OrderID,ChannelID,RegionID,ProductID,Price,Quantity,Total
1/15/2011,2052554,1,709,609,139.00,6,834.00
1/15/2011,2058265,1,776,826,16.90,4,67.60
1/15/2011,2058626,1,758,1445,268.00,8,"2,144.00"
1/15/2011,2059522,4,693,504,869.00,9,"7,821.00"
1/15/2011,2061616,1,753,666,163.00,8,"1,304.00"
1/15/2011,2063029,3,894,663,248.00,36,"8,928.00"
1/15/2011,2063264,4,710,287,399.00,13,"5,187.00"
1/15/2011,2063410,2,710,48,149.95,12,"1,799.40"
1/15/2011,2063449,1,909,1638,13.89,9,125.01
1/15/2011,2064775,1,774,896,41.73,4,166.92
1/15/2011,2065772,1,575,1612,179.99,9,"1,619.91"
1/15/2011,2066383,1,928,1046,312.00,4,"1,248.00"
1/15/2011,2067567,4,529,1412,289.00,8,"2,312.00"
1/15/2011,2067918,2,800,4,21.57,8,172.56
1/15/2011,2076824,1,598,222,569.00,9,"5,121.00"
1/15/2011,2076956,1,895,176,126.90,9,"1,142.10"
1/15/2011,2077225,1,917,560,190.00,4,760.00
1/15/2011,2077256,1,915,1034,290.00,9,"2,610.00"
1/15/2011,2078018,1,810,903,75.99,4,303.96
1/15/2011,2078181,1,913,782,12.95,4,51.80
1/15/2011,2078309,4,693,1550,280.00,9,"2,520.00"
1/15/2011,2078780,4,710,1121,436.20,13,"5,670.60"
1/15/2011,2079543,3,894,815,9.50,18,171.00
1/15/2011,2080365,2,800,1547,255.00,9,"2,295.00"
1/15/2011,2081369,2,800,713,160.00,9,"1,440.00"
1/15/2011,2082704,1,789,670,196.00,9,"1,764.00"
1/15/2011,2083224,1,812,1005,268.00,9,"2,412.00"
1/15/2011,2083862,1,830,711,136.00,9,"1,224.00"
1/15/2011,2083945,1,907,1177,999.00,9,"8,991.00"
1/15/2011,2086985,1,881,1587,17.99,9,161.91
1/15/2011,2088217,1,777,1630,22.89,8,183.12
1/15/2011,2088939,1,916,1000,129.00,4,516.00
1/15/2011,2089195,2,586,953,188.50,8,"1,508.00"
1/15/2011,2089638,4,693,1349,9.99,8,79.92
1/15/2011,2091455,1,501,1454,199.00,4,796.00
1/15/2011,2092506,1,905,283,429.00,9,"3,861.00"
1/15/2011,2092742,1,764,1141,436.20,13,"5,670.60"
1/15/2011,2094626,1,757,1365,28.99,8,231.92
1/15/2011,2098448,3,894,1445,268.00,18,"4,824.00"
1/15/2011,2100111,1,826,1071,338.00,9,"3,042.00"
1/15/2011,2101219,1,728,1041,231.00,13,"3,003.00"
1/15/2011,2101652,3,894,1562,238.00,18,"4,284.00"
1/15/2011,2101667,1,878,1067,338.00,9,"3,042.00"
1/15/2011,2102583,1,873,972,129.00,4,516.00
1/15/2011,2105292,1,848,432,499.90,27,"13,497.30"
1/15/2011,2106040,1,833,1063,338.00,9,"3,042.00"
1/15/2011,2106278,1,836,279,299.00,4,"1,196.00"
1/15/2011,2107214,1,877,561,139.00,4,556.00
1/15/2011,2108040,2,710,1518,300.00,13,"3,900.00"
1/15/2011,2109013,1,424,1036,184.50,9,"1,660.50"
1/15/2011,2114328,1,773,1114,334.00,8,"2,672.00"
1/15/2011,2114905,4,529,1422,301.00,8,"2,408.00"
1/15/2011,2115584,1,942,1325,39.99,9,359.91
1/15/2011,2115607,4,693,1383,12.99,4,51.96
1/15/2011,2115655,1,888,117,169.99,4,679.96
1/15/2011,2117506,1,727,1489,310.00,13,"4,030.00"
1/15/2011,2117919,4,693,653,136.00,9,"1,224.00"
1/15/2011,2118273,1,571,46,149.95,4,599.80
1/15/2011,2119748,1,891,512,129.00,4,516.00
1/15/2011,2121635,1,906,176,126.90,9,"1,142.10"
1/15/2011,2122798,4,710,46,149.95,12,"1,799.40"
1/15/2011,2122939,1,798,787,9.50,4,38.00
1/15/2011,2124852,1,785,309,499.00,9,"4,491.00"
1/15/2011,2126946,1,740,1411,268.00,8,"2,144.00"
1/15/2011,2128684,1,750,848,15.60,4,62.40
1/15/2011,2130965,1,887,471,99.00,4,396.00
1/15/2011,2131154,1,835,419,369.00,27,"9,963.00"
1/15/2011,2133280,2,800,1005,268.00,18,"4,824.00"
1/15/2011,2134124,1,820,540,"2,499.00",9,"22,491.00"
1/15/2011,2135270,1,933,960,148.00,4,592.00
1/15/2011,2139846,2,800,499,99.00,4,396.00
1/15/2011,2141416,2,800,1412,289.00,9,"2,601.00"
1/15/2011,2142747,1,881,1084,646.00,9,"5,814.00"
1/15/2011,2144261,1,651,1421,290.00,8,"2,320.00"
1/15/2011,2145122,1,833,1415,300.00,9,"2,700.00"
1/15/2011,2146068,1,852,759,11.90,4,47.60
1/15/2011,2146644,1,898,280,329.00,9,"2,961.00"
1/15/2011,2147181,1,933,47,149.95,4,599.80
1/15/2011,2150121,1,761,37,299.23,8,"2,393.84"
1/15/2011,2150299,1,876,1474,208.00,9,"1,872.00"
1/15/2011,2151758,2,800,597,139.00,8,"1,112.00"
1/15/2011,2152727,1,877,259,329.00,9,"2,961.00"
1/15/2011,2156461,4,693,742,102.00,4,408.00
1/15/2011,2156850,4,710,1582,17.99,52,935.48
1/15/2011,2162112,1,741,1373,14.19,4,56.76
1/15/2011,2164223,1,727,242,889.00,13,"11,557.00"
1/15/2011,2165386,1,852,801,19.90,4,79.60
1/15/2011,2165821,1,923,213,299.90,4,"1,199.60"
1/15/2011,2166892,1,769,1547,255.00,8,"2,040.00"
1/15/2011,2167104,2,800,448,269.90,12,"3,238.80"
1/15/2011,2168057,1,898,1591,12.66,9,113.94
1/15/2011,2171209,1,529,385,326.00,4,"1,304.00"
1/15/2011,2172818,4,693,155,469.97,9,"4,229.73"
1/15/2011,2172873,1,845,167,69.00,4,276.00
1/15/2011,2173178,4,693,1251,59.99,4,239.96
1/15/2011,2173972,1,838,1269,49.96,4,199.84
1/15/2011,2174181,1,754,808,12.95,4,51.80
1/15/2011,2177442,3,894,512,129.00,8,"1,032.00"
1/15/2011,2177449,1,874,1267,49.96,4,199.84
1/15/2011,2177476,4,529,1592,17.99,8,143.92
1/15/2011,2177894,2,586,437,499.90,24,"11,997.60"
1/15/2011,2179524,2,710,1142,391.90,13,"5,094.70"
1/15/2011,2180720,2,710,1042,198.00,13,"2,574.00"
1/15/2011,2181852,1,728,48,149.95,6,899.70
1/15/2011,2185342,1,571,309,499.00,9,"4,491.00"
1/15/2011,2187649,2,586,1252,59.99,4,239.96
1/15/2011,2187999,1,759,1649,259.99,8,"2,079.92"
1/15/2011,2191385,1,946,1026,198.00,9,"1,782.00"
1/15/2011,2198902,1,807,255,889.00,9,"8,001.00"
1/15/2011,2199274,1,819,832,15.50,4,62.00
1/15/2011,2202667,1,776,315,199.00,4,796.00
1/15/2011,2202745,1,890,1063,338.00,9,"3,042.00"
1/15/2011,2205287,4,693,711,136.00,9,"1,224.00"
1/15/2011,2205846,3,894,412,382.95,18,"6,893.10"
1/15/2011,2206138,1,740,789,29.90,4,119.60
1/15/2011,2207217,1,730,1177,999.00,13,"12,987.00"
1/15/2011,2207786,1,780,592,499.00,8,"3,992.00"
1/15/2011,2207980,3,894,1328,49.99,18,899.82
1/15/2011,2209198,1,923,292,500.00,9,"4,500.00"
1/15/2011,2209476,1,831,1495,230.00,9,"2,070.00"
1/15/2011,2211557,1,877,301,319.00,9,"2,871.00"
1/15/2011,2214158,2,586,598,109.00,4,436.00
1/15/2011,2214884,2,586,556,499.00,24,"11,976.00"
1/15/2011,2216450,1,818,642,159.00,9,"1,431.00"
1/15/2011,2217656,1,838,813,13.50,4,54.00
1/15/2011,2220593,1,853,551,"2,295.00",9,"20,655.00"
1/15/2011,2220696,4,529,747,12.95,4,51.80
1/15/2011,2225275,4,529,678,91.00,4,364.00
1/15/2011,2225482,2,710,626,229.00,13,"2,977.00"
1/15/2011,2226220,4,710,836,15.90,6,95.40
1/15/2011,2226263,1,736,1052,627.00,8,"5,016.00"
1/15/2011,2226723,1,807,967,188.50,9,"1,696.50"
1/15/2011,2231296,1,922,1504,208.00,9,"1,872.00"
1/15/2011,2233933,1,729,757,27.90,13,362.70
1/15/2011,2234051,1,864,153,469.97,9,"4,229.73"
1/15/2011,2234603,1,916,1111,328.00,4,"1,312.00"
1/15/2011,2236161,2,710,176,126.90,13,"1,649.70"
1/15/2011,2236424,1,770,1610,289.99,8,"2,319.92"
1/15/2011,2237348,2,586,1311,28.00,4,112.00
1/15/2011,2240433,4,710,1177,999.00,26,"25,974.00"
1/15/2011,2240613,4,529,567,229.00,8,"1,832.00"
1/15/2011,2241104,1,831,711,136.00,9,"1,224.00"
1/15/2011,2241672,1,888,1350,12.99,4,51.96
1/15/2011,2241983,4,710,1490,129.00,6,774.00
1/15/2011,2242355,1,866,1354,28.99,9,260.91
1/15/2011,2246285,2,710,126,143.40,6,860.40
1/15/2011,2246349,4,693,1412,289.00,18,"5,202.00"
1/15/2011,2247922,2,586,709,116.00,8,928.00
1/15/2011,2249278,1,764,311,279.00,6,"1,674.00"
1/15/2011,2250658,1,756,980,184.50,8,"1,476.00"
1/15/2011,2252086,1,881,69,25.69,4,102.76
1/15/2011,2253590,1,917,658,209.00,9,"1,881.00"
1/15/2011,2254521,1,923,504,869.00,9,"7,821.00"
1/15/2011,2256986,1,738,1613,109.99,4,439.96
1/15/2011,2260278,2,586,1441,200.00,4,800.00
1/15/2011,2261347,1,506,1432,300.00,8,"2,400.00"
1/15/2011,2262005,1,738,725,190.00,8,"1,520.00"
1/15/2011,2262943,1,760,1250,59.99,4,239.96
1/15/2011,2263797,1,764,1554,298.00,13,"3,874.00"
1/15/2011,2265536,1,909,1005,268.00,9,"2,412.00"
1/15/2011,2267419,4,529,1221,482.00,16,"7,712.00"
1/15/2011,2269455,1,826,1394,49.99,9,449.91
1/15/2011,2269506,1,766,500,69.00,4,276.00
1/15/2011,2272997,1,867,699,196.00,9,"1,764.00"
1/15/2011,2274820,1,811,1638,13.89,9,125.01
1/15/2011,2276440,4,693,470,129.00,8,"1,032.00"
1/15/2011,2278543,4,693,1630,22.89,18,412.02
1/15/2011,2278734,3,894,499,99.00,24,"2,376.00"
1/15/2011,2281149,1,866,261,399.00,9,"3,591.00"
1/15/2011,2281529,1,765,716,209.00,8,"1,672.00"
1/15/2011,2281745,1,811,317,319.00,9,"2,871.00"
1/15/2011,2282511,1,849,684,160.00,9,"1,440.00"
1/15/2011,2283125,1,899,419,369.00,27,"9,963.00"
1/15/2011,2283585,2,586,500,69.00,4,276.00
1/15/2011,2284242,1,932,718,159.00,9,"1,431.00"
1/15/2011,2284380,1,922,307,369.00,9,"3,321.00"
1/15/2011,2286728,1,796,539,"2,295.00",9,"20,655.00"
1/15/2011,2287727,4,693,515,59.00,8,472.00
1/15/2011,2290339,1,739,1461,308.00,8,"2,464.00"
1/15/2011,2291943,1,922,1375,42.00,9,378.00
1/15/2011,2296695,2,586,1353,26.99,8,215.92
1/15/2011,2297111,1,847,649,91.00,4,364.00
1/15/2011,2297888,1,819,275,199.00,4,796.00
1/15/2011,2299352,1,844,180,69.00,4,276.00
1/15/2011,2300197,3,894,1347,21.00,18,378.00
1/15/2011,2311757,1,529,256,409.00,8,"3,272.00"
1/15/2011,2315187,1,813,343,"1,099.00",9,"9,891.00"
1/15/2011,2317820,1,712,1051,338.00,13,"4,394.00"
1/15/2011,2318542,1,922,990,188.00,9,"1,692.00"
1/15/2011,2319873,4,693,779,39.90,4,159.60
1/15/2011,2320382,1,855,274,399.00,9,"3,591.00"
1/15/2011,2323095,1,890,1260,36.99,4,147.96
1/15/2011,2323759,2,800,739,236.00,9,"2,124.00"
1/15/2011,2324820,1,906,1111,328.00,4,"1,312.00"
1/15/2011,2330424,4,529,182,119.00,32,"3,808.00"
1/15/2011,2330732,1,851,257,429.00,9,"3,861.00"
1/15/2011,2330861,3,894,1468,189.00,8,"1,512.00"
1/15/2011,2331474,1,786,253,299.00,4,"1,196.00"
1/15/2011,2333703,1,804,1590,22.89,9,206.01
1/15/2011,2335674,1,882,1461,308.00,9,"2,772.00"
1/15/2011,2335702,4,710,976,188.00,13,"2,444.00"
1/15/2011,2336938,2,710,1603,109.99,6,659.94
1/15/2011,2338328,1,930,1629,9.99,4,39.96
1/15/2011,2340882,2,710,1052,627.00,26,"16,302.00"
1/15/2011,2340890,4,529,1102,343.00,24,"8,232.00"
1/15/2011,2341254,1,807,1100,632.00,9,"5,688.00"
1/15/2011,2341517,1,839,1142,391.90,9,"3,527.10"
1/15/2011,2341607,1,740,294,299.00,8,"2,392.00"
1/15/2011,2341618,3,894,1411,268.00,18,"4,824.00"
1/15/2011,2341913,2,710,1089,568.00,26,"14,768.00"
1/15/2011,2342061,1,947,156,469.97,9,"4,229.73"
1/15/2011,2342150,3,894,420,499.90,54,"26,994.60"
1/15/2011,2342711,1,743,1071,338.00,8,"2,704.00"
1/15/2011,2345277,1,755,653,136.00,8,"1,088.00"
1/15/2011,2347750,1,928,1083,358.00,9,"3,222.00"
1/15/2011,2348183,1,816,1360,46.99,9,422.91
1/15/2011,2351488,1,945,121,119.99,4,479.96
1/15/2011,2352253,1,830,756,29.90,9,269.10
1/15/2011,2352587,1,803,1629,9.99,4,39.96
1/15/2011,2353121,2,586,1038,186.90,16,"2,990.40"
1/15/2011,2353921,1,929,591,229.00,9,"2,061.00"
1/15/2011,2354548,1,834,1659,259.99,9,"2,339.91"
1/15/2011,2355127,1,917,651,116.00,9,"1,044.00"
1/15/2011,2356251,1,929,882,13.00,4,52.00
1/15/2011,2356694,1,949,259,329.00,9,"2,961.00"
1/15/2011,2358494,1,910,675,219.00,9,"1,971.00"
1/15/2011,2359687,1,501,307,369.00,8,"2,952.00"
1/15/2011,2360358,1,874,1463,293.00,9,"2,637.00"
1/15/2011,2365896,1,830,357,330.00,4,"1,320.00"
1/15/2011,2368553,1,848,895,41.73,4,166.92
1/15/2011,2369780,1,811,719,228.00,9,"2,052.00"
1/15/2011,2369802,1,739,1427,230.00,8,"1,840.00"
1/15/2011,2370973,4,529,562,109.00,4,436.00
1/15/2011,2371104,1,807,326,299.00,9,"2,691.00"
1/15/2011,2372489,1,506,1547,255.00,8,"2,040.00"
1/15/2011,2372624,1,905,275,199.00,4,796.00
1/15/2011,2372867,4,710,1267,49.96,6,299.76
1/15/2011,2373528,1,798,470,129.00,4,516.00
1/15/2011,2373562,1,760,638,499.00,8,"3,992.00"
1/15/2011,2374466,1,866,928,33.99,4,135.96
1/15/2011,2376464,1,752,1048,427.00,8,"3,416.00"
1/15/2011,2376625,1,943,1412,289.00,9,"2,601.00"
1/15/2011,2376696,1,848,1393,46.99,9,422.91
1/15/2011,2377885,1,755,502,90.00,4,360.00
1/15/2011,2379614,1,927,1051,338.00,9,"3,042.00"
1/15/2011,2379760,1,927,1596,12.66,9,113.94
1/15/2011,2383384,1,855,1648,109.99,4,439.96
1/15/2011,2385593,1,814,454,269.90,12,"3,238.80"
1/15/2011,2386803,1,926,1028,129.00,4,516.00
1/15/2011,2388030,1,716,1658,109.99,6,659.94
1/15/2011,2390889,2,800,790,25.50,4,102.00
1/15/2011,2391326,1,850,598,109.00,4,436.00
1/15/2011,2391607,1,780,431,369.00,24,"8,856.00"
1/15/2011,2392331,3,894,197,299.90,8,"2,399.20"
1/15/2011,2392620,1,727,725,190.00,13,"2,470.00"
1/15/2011,2393125,1,863,446,219.95,12,"2,639.40"
1/15/2011,2393186,2,710,282,409.00,13,"5,317.00"
1/15/2011,2396889,1,792,1336,43.81,9,394.29
1/15/2011,2397310,1,898,592,499.00,9,"4,491.00"
1/15/2011,2399225,1,947,244,429.00,9,"3,861.00"
1/15/2011,2403124,1,922,1528,302.00,9,"2,718.00"
1/15/2011,2403631,1,952,778,12.95,4,51.80
1/15/2011,2406805,4,693,716,209.00,9,"1,881.00"
1/15/2011,2407325,1,501,170,109.00,8,872.00
1/15/2011,2407719,1,766,794,11.90,4,47.60
1/15/2011,2407861,3,894,309,499.00,18,"8,982.00"
1/15/2011,2408225,2,710,780,19.95,13,259.35
1/15/2011,2409808,4,710,563,"2,295.00",13,"29,835.00"
1/15/2011,2410161,1,907,597,139.00,4,556.00
1/15/2011,2412120,4,529,485,99.00,20,"1,980.00"
1/15/2011,2414082,1,776,1353,26.99,8,215.92
1/15/2011,2416767,1,758,1398,28.99,8,231.92
1/15/2011,2417102,4,693,329,269.00,8,"2,152.00"
1/15/2011,2417753,1,891,1118,334.00,9,"3,006.00"
1/15/2011,2418778,3,894,746,16.50,18,297.00
1/15/2011,2419767,1,793,718,159.00,9,"1,431.00"
1/15/2011,2421142,4,529,752,9.50,4,38.00
1/15/2011,2421333,1,780,904,75.99,4,303.96
1/15/2011,2423456,2,586,1584,9.99,8,79.92
1/15/2011,2425394,4,693,261,399.00,9,"3,591.00"
1/15/2011,2426087,1,746,661,228.00,8,"1,824.00"
1/15/2011,2428840,2,710,361,389.00,13,"5,057.00"
1/15/2011,2429243,1,798,1651,159.99,9,"1,439.91"
1/15/2011,2432769,1,708,1305,68.00,13,884.00
1/15/2011,2433474,1,914,802,15.50,4,62.00
1/15/2011,2435058,1,890,419,369.00,27,"9,963.00"
1/15/2011,2435154,1,804,882,13.00,4,52.00
1/15/2011,2435359,1,944,1266,49.96,4,199.84
1/15/2011,2435382,1,875,226,299.00,4,"1,196.00"
1/15/2011,2437706,1,883,817,9.50,4,38.00
1/15/2011,2437873,1,849,745,19.95,9,179.55
1/15/2011,2437874,1,844,1269,49.96,4,199.84
1/15/2011,2440197,4,693,1283,24.99,12,299.88
1/15/2011,2440482,1,888,1088,673.00,9,"6,057.00"
1/15/2011,2445654,2,586,1200,"1,000.00",24,"24,000.00"
1/15/2011,2446127,1,910,1494,208.00,9,"1,872.00"
1/15/2011,2446291,1,875,1069,588.00,9,"5,292.00"
1/15/2011,2447395,2,800,1611,159.99,18,"2,879.82"
1/15/2011,2450353,1,730,932,55.00,6,330.00
1/15/2011,2451776,1,816,832,15.50,4,62.00
1/15/2011,2453216,1,743,1530,266.00,8,"2,128.00"
1/15/2011,2454114,1,840,1179,980.00,9,"8,820.00"
1/15/2011,2455931,3,894,67,25.69,24,616.56
1/15/2011,2459673,1,942,777,13.90,4,55.60
1/15/2011,2460138,1,562,1468,189.00,4,756.00
1/15/2011,2460639,1,841,1532,280.00,9,"2,520.00"
1/15/2011,2461505,1,760,736,118.00,8,944.00
1/15/2011,2461816,1,571,1328,49.99,9,449.91
1/15/2011,2464149,1,944,1081,568.00,9,"5,112.00"
1/15/2011,2467441,2,800,1537,368.00,9,"3,312.00"
1/15/2011,2469499,1,760,691,236.00,8,"1,888.00"
1/15/2011,2470087,1,708,843,26.90,6,161.40
1/15/2011,2470145,1,776,484,129.00,4,516.00
1/15/2011,2473714,1,875,1297,25.00,9,225.00
1/15/2011,2476070,1,891,517,819.00,9,"7,371.00"
1/15/2011,2476215,1,757,727,188.00,8,"1,504.00"
1/15/2011,2476985,1,853,2492,24.99,80,"1,999.20"
1/15/2011,2484623,2,710,229,299.90,18,"5,398.20"
1/15/2011,2485201,1,757,1423,189.00,4,756.00
1/15/2011,2486703,1,835,1059,338.00,9,"3,042.00"
1/15/2011,2489311,1,872,1099,358.00,9,"3,222.00"
1/15/2011,2493323,1,874,975,165.00,4,660.00
1/15/2011,2497259,1,755,1135,328.00,4,"1,312.00"
1/15/2011,2497680,1,501,572,190.00,4,760.00
1/15/2011,2497836,1,878,40,299.23,9,"2,693.07"
1/15/2011,2501777,1,814,1378,22.00,9,198.00
1/15/2011,2502480,1,850,1592,17.99,9,161.91
1/15/2011,2503349,1,867,448,269.90,12,"3,238.80"
1/15/2011,2503713,1,811,473,59.00,4,236.00
1/15/2011,2503894,2,710,1328,49.99,26,"1,299.74"
1/15/2011,2505050,1,729,1138,391.90,13,"5,094.70"
1/15/2011,2505082,1,946,1405,35.99,9,323.91
1/15/2011,2506459,1,651,706,79.00,4,316.00
1/15/2011,2507215,1,759,828,23.90,8,191.20
1/15/2011,2509083,1,947,1113,436.20,9,"3,925.80"
1/15/2011,2509597,1,849,1521,310.00,9,"2,790.00"
1/15/2011,2511536,1,718,982,186.90,13,"2,429.70"
1/15/2011,2512727,2,800,1041,231.00,18,"4,158.00"
1/15/2011,2513032,4,529,1266,49.96,4,199.84
1/15/2011,2513363,1,732,1567,389.00,26,"10,114.00"
1/15/2011,2514301,4,693,1505,230.00,9,"2,070.00"
1/15/2011,2516075,3,894,836,15.90,8,127.20
1/15/2011,2518336,2,800,689,159.00,9,"1,431.00"
1/15/2011,2520276,1,767,933,55.00,4,220.00
1/15/2011,2521731,1,724,1249,49.99,6,299.94
1/15/2011,2525402,1,785,447,229.90,12,"2,758.80"
1/15/2011,2526341,1,891,786,11.50,4,46.00
1/15/2011,2527128,1,949,746,16.50,9,148.50
1/15/2011,2531401,1,797,1454,199.00,4,796.00
1/15/2011,2531474,2,586,574,109.00,4,436.00
1/15/2011,2532116,1,873,603,229.00,9,"2,061.00"
1/15/2011,2535566,1,765,1055,338.00,16,"5,408.00"
1/15/2011,2536565,1,796,1228,"1,620.00",9,"14,580.00"
1/15/2011,2536986,1,761,757,27.90,8,223.20
1/15/2011,2537917,1,711,266,299.00,6,"1,794.00"
1/15/2011,2538224,1,911,165,763.51,9,"6,871.59"
1/15/2011,2542712,1,814,1328,49.99,9,449.91
1/15/2011,2543114,3,894,897,41.73,24,"1,001.52"
1/15/2011,2543482,4,710,155,469.97,13,"6,109.61"
1/15/2011,2543682,1,819,317,319.00,9,"2,871.00"
1/15/2011,2546062,4,693,1261,36.99,4,147.96
1/15/2011,2546681,3,894,544,499.00,18,"8,982.00"
1/15/2011,2547248,1,761,1615,289.99,8,"2,319.92"
1/15/2011,2550932,1,728,1099,358.00,13,"4,654.00"
1/15/2011,2552722,1,766,643,169.00,8,"1,352.00"
1/15/2011,2553208,1,946,910,102.00,4,408.00
1/15/2011,2553481,1,627,1088,673.00,9,"6,057.00"
1/15/2011,2553688,3,894,300,219.00,8,"1,752.00"
1/15/2011,2554045,1,736,1515,230.00,8,"1,840.00"
1/15/2011,2554279,2,710,962,188.00,13,"2,444.00"
1/15/2011,2554770,1,835,561,139.00,4,556.00
1/15/2011,2555910,4,710,525,99.00,6,594.00
1/15/2011,2556176,1,769,701,169.00,8,"1,352.00"
1/15/2011,2557498,1,917,1262,36.99,4,147.96
1/15/2011,2558389,2,710,435,269.95,18,"4,859.10"
1/15/2011,2558532,1,830,550,109.00,8,872.00
1/15/2011,2560449,1,847,555,229.00,9,"2,061.00"
1/15/2011,2565260,1,850,898,41.73,4,166.92
1/15/2011,2565310,1,773,1582,17.99,8,143.92
1/15/2011,2565392,1,922,537,129.00,4,516.00
1/15/2011,2565950,4,693,501,59.00,4,236.00
1/15/2011,2566863,1,735,1129,436.20,13,"5,670.60"
1/15/2011,2567243,2,710,409,326.00,6,"1,956.00"
1/15/2011,2568485,1,831,178,66.00,4,264.00
1/15/2011,2569716,1,714,281,889.00,13,"11,557.00"
1/15/2011,2570261,1,833,1179,980.00,9,"8,820.00"
1/15/2011,2571125,1,571,295,279.00,4,"1,116.00"
1/15/2011,2573316,1,845,1044,627.00,9,"5,643.00"
1/15/2011,2576544,2,586,754,29.90,4,119.60
1/15/2011,2578082,1,717,1090,332.00,13,"4,316.00"
1/15/2011,2578129,1,750,941,41.99,4,167.96
1/15/2011,2578164,3,894,957,231.00,18,"4,158.00"
1/15/2011,2579744,1,785,817,9.50,4,38.00
1/15/2011,2580050,1,887,1250,59.99,4,239.96
1/15/2011,2580431,1,764,454,269.90,12,"3,238.80"
1/15/2011,2583111,1,944,1001,200.00,9,"1,800.00"
1/15/2011,2583635,1,893,1495,230.00,9,"2,070.00"
1/15/2011,2586465,1,875,1386,26.99,9,242.91
1/15/2011,2588307,1,834,743,12.95,4,51.80
1/15/2011,2590023,2,586,246,329.00,16,"5,264.00"
1/15/2011,2591476,2,710,1140,480.50,13,"6,246.50"
1/15/2011,2595242,1,840,1110,302.00,4,"1,208.00"
1/15/2011,2596061,1,860,1650,289.99,9,"2,609.91"
1/15/2011,2596825,1,787,555,229.00,9,"2,061.00"
1/15/2011,2599230,1,845,1446,289.00,9,"2,601.00"
1/15/2011,2604406,1,914,1449,300.00,9,"2,700.00"
1/15/2011,2606210,1,711,194,299.00,6,"1,794.00"
1/15/2011,2606269,1,769,1356,35.99,8,287.92
1/15/2011,2606412,3,894,425,369.00,54,"19,926.00"
1/15/2011,2606604,1,938,1350,12.99,4,51.96
1/15/2011,2606873,1,579,1457,189.00,4,756.00
1/15/2011,2608298,1,743,756,29.90,8,239.20
1/15/2011,2608958,3,894,1045,588.00,18,"10,584.00"
1/15/2011,2608970,1,820,955,196.90,9,"1,772.10"
1/15/2011,2612267,1,820,757,27.90,9,251.10
1/15/2011,2612582,3,894,767,15.50,8,124.00
1/15/2011,2614010,1,791,1367,35.99,9,323.91
1/15/2011,2617205,1,897,222,569.00,9,"5,121.00"
1/15/2011,2618677,1,848,848,15.60,4,62.40
1/15/2011,2619487,1,890,1087,358.00,9,"3,222.00"
1/15/2011,2619669,2,710,653,136.00,13,"1,768.00"
1/15/2011,2621238,1,851,525,99.00,4,396.00
1/15/2011,2623196,1,741,167,69.00,4,276.00
1/15/2011,2625568,4,710,436,369.00,39,"14,391.00"
1/15/2011,2625721,2,586,1424,200.00,16,"3,200.00"
1/15/2011,2626282,1,724,248,399.00,13,"5,187.00"
1/15/2011,2626352,4,529,1420,199.00,4,796.00
1/15/2011,2627254,4,693,1635,22.89,9,206.01
1/15/2011,2627767,1,840,127,143.40,4,573.60
1/15/2011,2628233,1,872,1329,16.99,9,152.91
1/15/2011,2630731,1,839,1444,230.00,9,"2,070.00"
1/15/2011,2630869,1,883,767,15.50,4,62.00
1/15/2011,2631233,4,529,1044,627.00,8,"5,016.00"
1/15/2011,2632004,1,888,953,188.50,9,"1,696.50"
1/15/2011,2632659,1,750,787,9.50,4,38.00
1/15/2011,2634439,1,916,733,158.00,9,"1,422.00"
1/15/2011,2635102,2,710,669,188.00,26,"4,888.00"
1/15/2011,2636002,2,800,1262,36.99,4,147.96
1/15/2011,2638932,1,851,472,69.00,4,276.00
1/15/2011,2639415,1,818,1081,568.00,9,"5,112.00"
1/15/2011,2641051,1,709,1117,436.20,13,"5,670.60"
1/15/2011,2641407,1,804,1658,109.99,4,439.96
1/15/2011,2641959,1,772,267,329.00,8,"2,632.00"
1/15/2011,2642417,1,849,1055,338.00,9,"3,042.00"
1/15/2011,2643265,1,424,1629,9.99,4,39.96
1/15/2011,2644484,2,710,46,149.95,6,899.70
1/15/2011,2645566,1,829,549,139.00,4,556.00
1/15/2011,2645853,1,748,730,136.00,8,"1,088.00"
1/15/2011,2650095,1,847,903,75.99,4,303.96
1/15/2011,2651945,2,710,599,"2,295.00",13,"29,835.00"
1/15/2011,2653372,1,879,1357,38.99,9,350.91
1/15/2011,2653998,1,716,357,330.00,6,"1,980.00"
1/15/2011,2655673,1,902,513,99.00,4,396.00
1/15/2011,2656382,1,930,1398,28.99,9,260.91
1/15/2011,2657045,4,529,357,330.00,4,"1,320.00"
1/15/2011,2657297,1,890,960,148.00,4,592.00
1/15/2011,2657510,1,506,40,299.23,8,"2,393.84"
1/15/2011,2659786,1,759,948,188.00,8,"1,504.00"
1/15/2011,2662408,1,925,1465,199.00,4,796.00
1/15/2011,2666825,1,886,282,409.00,9,"3,681.00"
1/15/2011,2668452,1,731,497,99.00,6,594.00
1/15/2011,2669637,1,757,907,102.00,4,408.00
1/15/2011,2670646,1,756,1003,165.00,4,660.00
1/15/2011,2670671,1,766,786,11.50,4,46.00
1/15/2011,2671488,1,693,169,119.00,9,"1,071.00"
1/15/2011,2674983,1,785,169,119.00,9,"1,071.00"
1/15/2011,2675120,1,750,666,163.00,8,"1,304.00"
1/15/2011,2678134,1,627,1348,22.99,9,206.91
